month,top_priority_ids_json,top_anomalies_json,strongest_signal_ids_json,benchmark_summary_json,health_summary_json
2023-12-01,"[{""priority_id"": ""2023-12-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2023-12-01_ecommerce_conversion_rate"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2023-12-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.016, ""deviation_from_seasonal_baseline"": -0.8132}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.024, ""deviation_from_seasonal_baseline"": -0.8132}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""daily_users"", ""metric_value"": 13062.7963, ""deviation_from_seasonal_baseline"": -0.4714}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 547729.2119, ""worst_gap_to_peer_median"": -762.1992}","{""metric_count"": 59, ""good_count"": 21, ""review_count"": 29, ""stable_count"": 9, ""avg_abs_deviation"": 0.3166}"
2024-01-01,"[{""priority_id"": ""2024-01-01_ecommerce_net_sales"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}, {""priority_id"": ""2024-01-01_main_website_unique_visitors"", ""priority_rank"": 2, ""priority_title"": ""Growth Risk in Main Website"", ""priority_category"": ""growth risk"", ""priority_score"": 0.76}, {""priority_id"": ""2024-01-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.7361}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.6471}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""marketing_purchases"", ""metric_value"": 0.14, ""deviation_from_seasonal_baseline"": -0.5892}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""search_organic_plays"", ""metric_value"": 0.1, ""deviation_from_seasonal_baseline"": -0.4643}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 0, ""avg_gap_to_peer_median"": 650045.4879, ""worst_gap_to_peer_median"": 0.0062}","{""metric_count"": 59, ""good_count"": 16, ""review_count"": 33, ""stable_count"": 10, ""avg_abs_deviation"": 0.2261}"
2024-02-01,"[{""priority_id"": ""2024-02-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.84}, {""priority_id"": ""2024-02-01_fan_app_app_downloads"", ""priority_rank"": 2, ""priority_title"": ""Growth Risk in Fan App"", ""priority_category"": ""growth risk"", ""priority_score"": 0.8133}, {""priority_id"": ""2024-02-01_ecommerce_net_sales"", ""priority_rank"": 3, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.9268}, {""anomaly_rank"": 2, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.8209}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""marketing_purchases"", ""metric_value"": 0.12, ""deviation_from_seasonal_baseline"": -0.6496}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 572894.586, ""worst_gap_to_peer_median"": -14907.0247}","{""metric_count"": 59, ""good_count"": 20, ""review_count"": 30, ""stable_count"": 9, ""avg_abs_deviation"": 0.3277}"
2024-03-01,"[{""priority_id"": ""2024-03-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2024-03-01_streaming_streamers_rate"", ""priority_rank"": 2, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2024-03-01_streaming_video_play_rate"", ""priority_rank"": 3, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.767}, {""anomaly_rank"": 2, ""asset_name"": ""streaming"", ""metric_name"": ""other_traffic_plays"", ""metric_value"": 0.04, ""deviation_from_seasonal_baseline"": -0.7}, {""anomaly_rank"": 3, ""asset_name"": ""main_website"", ""metric_name"": ""social_organic_visits"", ""metric_value"": 0.12, ""deviation_from_seasonal_baseline"": -0.653}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 3, ""avg_gap_to_peer_median"": 766400.5663, ""worst_gap_to_peer_median"": -25384.1035}","{""metric_count"": 59, ""good_count"": 18, ""review_count"": 37, ""stable_count"": 4, ""avg_abs_deviation"": 0.2763}"
2024-04-01,"[{""priority_id"": ""2024-04-01_streaming_subscriptions"", ""priority_rank"": 1, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-04-01_streaming_daily_users"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.76}, {""priority_id"": ""2024-04-01_streaming_streamers_rate"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.76}]","[{""anomaly_rank"": 1, ""asset_name"": ""streaming"", ""metric_name"": ""subscription_rate"", ""metric_value"": 0.021, ""deviation_from_seasonal_baseline"": -0.353}, {""anomaly_rank"": 2, ""asset_name"": ""streaming"", ""metric_name"": ""video_play_rate"", ""metric_value"": 0.1994, ""deviation_from_seasonal_baseline"": -0.3371}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""other_traffic_plays"", ""metric_value"": 0.09, ""deviation_from_seasonal_baseline"": -0.3077}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 0, ""avg_gap_to_peer_median"": 931755.7285, ""worst_gap_to_peer_median"": 0.0037}","{""metric_count"": 59, ""good_count"": 29, ""review_count"": 20, ""stable_count"": 10, ""avg_abs_deviation"": 0.2698}"
2024-05-01,"[{""priority_id"": ""2024-05-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.84}, {""priority_id"": ""2024-05-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-05-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.07, ""deviation_from_seasonal_baseline"": -0.5307}, {""anomaly_rank"": 2, ""asset_name"": ""streaming"", ""metric_name"": ""search_organic_plays"", ""metric_value"": 0.12, ""deviation_from_seasonal_baseline"": -0.3656}, {""anomaly_rank"": 3, ""asset_name"": ""fan_app"", ""metric_name"": ""other_channel_visits"", ""metric_value"": 0.08, ""deviation_from_seasonal_baseline"": -0.3379}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 1, ""avg_gap_to_peer_median"": 1266018.3726, ""worst_gap_to_peer_median"": -7014.3023}","{""metric_count"": 59, ""good_count"": 37, ""review_count"": 11, ""stable_count"": 11, ""avg_abs_deviation"": 0.3032}"
2024-06-01,"[{""priority_id"": ""2024-06-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.84}, {""priority_id"": ""2024-06-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-06-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""app_push_visits"", ""metric_value"": 0.04, ""deviation_from_seasonal_baseline"": -0.8298}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.016, ""deviation_from_seasonal_baseline"": -0.8298}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.7778}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 3, ""avg_gap_to_peer_median"": 1748625.4284, ""worst_gap_to_peer_median"": -7922.2042}","{""metric_count"": 59, ""good_count"": 29, ""review_count"": 22, ""stable_count"": 8, ""avg_abs_deviation"": 0.3701}"
2024-07-01,"[{""priority_id"": ""2024-07-01_ecommerce_net_sales"", ""priority_rank"": 1, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-07-01_streaming_subscriptions"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-07-01_main_website_unique_visitors"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Main Website"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.76}]","[{""anomaly_rank"": 1, ""asset_name"": ""main_website"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.0, ""deviation_from_seasonal_baseline"": -1.0}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.0, ""deviation_from_seasonal_baseline"": -1.0}, {""anomaly_rank"": 3, ""asset_name"": ""fan_app"", ""metric_name"": ""matchday_visits"", ""metric_value"": 60134.3574, ""deviation_from_seasonal_baseline"": -0.8902}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 0, ""avg_gap_to_peer_median"": 1669765.4681, ""worst_gap_to_peer_median"": 0.0034}","{""metric_count"": 59, ""good_count"": 37, ""review_count"": 14, ""stable_count"": 8, ""avg_abs_deviation"": 0.4655}"
2024-08-01,"[{""priority_id"": ""2024-08-01_ecommerce_net_sales"", ""priority_rank"": 1, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-08-01_ecommerce_items"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.68}, {""priority_id"": ""2024-08-01_ecommerce_marketing_purchases"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.68}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""other_channel_visits"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.7447}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.036, ""deviation_from_seasonal_baseline"": -0.7248}, {""anomaly_rank"": 3, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.024, ""deviation_from_seasonal_baseline"": -0.7049}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 0, ""avg_gap_to_peer_median"": 1289183.276, ""worst_gap_to_peer_median"": 0.0061}","{""metric_count"": 59, ""good_count"": 30, ""review_count"": 20, ""stable_count"": 9, ""avg_abs_deviation"": 0.2812}"
2024-09-01,"[{""priority_id"": ""2024-09-01_streaming_daily_users"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Streaming"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.84}, {""priority_id"": ""2024-09-01_streaming_subscriptions"", ""priority_rank"": 2, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.8}, {""priority_id"": ""2024-09-01_ecommerce_marketing_purchases"", ""priority_rank"": 3, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.68}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.8261}, {""anomaly_rank"": 2, ""asset_name"": ""streaming"", ""metric_name"": ""other_traffic_plays"", ""metric_value"": 0.06, ""deviation_from_seasonal_baseline"": -0.52}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""unique_visitors"", ""metric_value"": 396365.5372, ""deviation_from_seasonal_baseline"": -0.4793}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 1, ""avg_gap_to_peer_median"": 1132255.8588, ""worst_gap_to_peer_median"": -383.2143}","{""metric_count"": 59, ""good_count"": 22, ""review_count"": 24, ""stable_count"": 13, ""avg_abs_deviation"": 0.2037}"
2024-10-01,"[{""priority_id"": ""2024-10-01_ecommerce_net_sales"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}, {""priority_id"": ""2024-10-01_streaming_subscriptions"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.7911}, {""priority_id"": ""2024-10-01_main_website_bounce_rate"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Main Website"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.6933}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""other_channel_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.9091}, {""anomaly_rank"": 2, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.4783}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""marketing_plays"", ""metric_value"": 0.05, ""deviation_from_seasonal_baseline"": -0.4286}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 0, ""avg_gap_to_peer_median"": 1460126.1941, ""worst_gap_to_peer_median"": 0.0078}","{""metric_count"": 59, ""good_count"": 28, ""review_count"": 20, ""stable_count"": 11, ""avg_abs_deviation"": 0.2224}"
2024-11-01,"[{""priority_id"": ""2024-11-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-11-01_streaming_daily_users"", ""priority_rank"": 2, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.6933}, {""priority_id"": ""2024-11-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.6856}]","[{""anomaly_rank"": 1, ""asset_name"": ""main_website"", ""metric_name"": ""logged_users"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.6571}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.048, ""deviation_from_seasonal_baseline"": -0.5978}, {""anomaly_rank"": 3, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.032, ""deviation_from_seasonal_baseline"": -0.5656}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 0, ""avg_gap_to_peer_median"": 959681.9386, ""worst_gap_to_peer_median"": 0.0062}","{""metric_count"": 59, ""good_count"": 25, ""review_count"": 26, ""stable_count"": 8, ""avg_abs_deviation"": 0.2287}"
2024-12-01,"[{""priority_id"": ""2024-12-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Benchmark Underperformance in Ecommerce"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 1.0}, {""priority_id"": ""2024-12-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2024-12-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""main_website"", ""metric_name"": ""logged_users"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.6364}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""search_organic_purchases"", ""metric_value"": 0.23, ""deviation_from_seasonal_baseline"": -0.425}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""search_organic_plays"", ""metric_value"": 0.12, ""deviation_from_seasonal_baseline"": -0.3739}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 1127280.7535, ""worst_gap_to_peer_median"": -2.3412}","{""metric_count"": 59, ""good_count"": 29, ""review_count"": 20, ""stable_count"": 10, ""avg_abs_deviation"": 0.2462}"
2025-01-01,"[{""priority_id"": ""2025-01-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.9359}, {""priority_id"": ""2025-01-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}, {""priority_id"": ""2025-01-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.875}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""logged_users"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.625}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""marketing_purchases"", ""metric_value"": 0.14, ""deviation_from_seasonal_baseline"": -0.5882}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 1268056.1939, ""worst_gap_to_peer_median"": -4.8293}","{""metric_count"": 59, ""good_count"": 28, ""review_count"": 27, ""stable_count"": 4, ""avg_abs_deviation"": 0.4255}"
2025-02-01,"[{""priority_id"": ""2025-02-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 1.0}, {""priority_id"": ""2025-02-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}, {""priority_id"": ""2025-02-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.8909}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""net_sales"", ""metric_value"": 1581190.4607, ""deviation_from_seasonal_baseline"": -0.6411}, {""anomaly_rank"": 3, ""asset_name"": ""main_website"", ""metric_name"": ""logged_users"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.6}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 1483146.2858, ""worst_gap_to_peer_median"": -2.72}","{""metric_count"": 59, ""good_count"": 25, ""review_count"": 26, ""stable_count"": 8, ""avg_abs_deviation"": 0.3093}"
2025-03-01,"[{""priority_id"": ""2025-03-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.9098}, {""priority_id"": ""2025-03-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}, {""priority_id"": ""2025-03-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Resilience Concern in Streaming"", ""priority_category"": ""resilience concern"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""fan_app"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.01, ""deviation_from_seasonal_baseline"": -0.8209}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""other_channels_purchases"", ""metric_value"": 0.02, ""deviation_from_seasonal_baseline"": -0.7576}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""items"", ""metric_value"": 17981.952, ""deviation_from_seasonal_baseline"": -0.6028}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 1152425.5814, ""worst_gap_to_peer_median"": -2.3821}","{""metric_count"": 59, ""good_count"": 17, ""review_count"": 35, ""stable_count"": 7, ""avg_abs_deviation"": 0.2715}"
2025-04-01,"[{""priority_id"": ""2025-04-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8419}, {""priority_id"": ""2025-04-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.8}, {""priority_id"": ""2025-04-01_streaming_subscriptions"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}]","[{""anomaly_rank"": 1, ""asset_name"": ""streaming"", ""metric_name"": ""other_traffic_plays"", ""metric_value"": 0.06, ""deviation_from_seasonal_baseline"": -0.493}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.08, ""deviation_from_seasonal_baseline"": -0.4811}, {""anomaly_rank"": 3, ""asset_name"": ""ecommerce"", ""metric_name"": ""net_sales"", ""metric_value"": 2814888.0796, ""deviation_from_seasonal_baseline"": -0.357}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 2, ""avg_gap_to_peer_median"": 1555012.5769, ""worst_gap_to_peer_median"": -2.9747}","{""metric_count"": 59, ""good_count"": 27, ""review_count"": 25, ""stable_count"": 7, ""avg_abs_deviation"": 0.2315}"
2025-05-01,"[{""priority_id"": ""2025-05-01_streaming_subscriptions"", ""priority_rank"": 1, ""priority_title"": ""Engagement Opportunity in Streaming"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.8}, {""priority_id"": ""2025-05-01_ecommerce_net_sales"", ""priority_rank"": 2, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.7574}, {""priority_id"": ""2025-05-01_ecommerce_other_channels_purchases"", ""priority_rank"": 3, ""priority_title"": ""Engagement Opportunity in Ecommerce"", ""priority_category"": ""engagement opportunity"", ""priority_score"": 0.68}]","[{""anomaly_rank"": 1, ""asset_name"": ""ecommerce"", ""metric_name"": ""social_organic_purchases"", ""metric_value"": 0.1, ""deviation_from_seasonal_baseline"": -0.3407}, {""anomaly_rank"": 2, ""asset_name"": ""ecommerce"", ""metric_name"": ""search_organic_purchases"", ""metric_value"": 0.3, ""deviation_from_seasonal_baseline"": -0.2969}, {""anomaly_rank"": 3, ""asset_name"": ""streaming"", ""metric_name"": ""search_organic_plays"", ""metric_value"": 0.15, ""deviation_from_seasonal_baseline"": -0.2531}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 3, ""avg_gap_to_peer_median"": 1219743.1519, ""worst_gap_to_peer_median"": -1.8099}","{""metric_count"": 59, ""good_count"": 30, ""review_count"": 18, ""stable_count"": 11, ""avg_abs_deviation"": 0.1959}"
2025-06-01,"[{""priority_id"": ""2025-06-01_ecommerce_conversion_rate"", ""priority_rank"": 1, ""priority_title"": ""Conversion Weakness in Ecommerce"", ""priority_category"": ""conversion weakness"", ""priority_score"": 0.9333}, {""priority_id"": ""2025-06-01_ecommerce_cart_value"", ""priority_rank"": 2, ""priority_title"": ""Benchmark Underperformance in Ecommerce"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.88}, {""priority_id"": ""2025-06-01_fan_app_heavy_users"", ""priority_rank"": 3, ""priority_title"": ""Benchmark Underperformance in Fan App"", ""priority_category"": ""benchmark underperformance"", ""priority_score"": 0.84}]","[{""anomaly_rank"": 1, ""asset_name"": ""main_website"", ""metric_name"": ""marketing_visits"", ""metric_value"": 0.0, ""deviation_from_seasonal_baseline"": -1.0}, {""anomaly_rank"": 2, ""asset_name"": ""main_website"", ""metric_name"": ""other_channels_visits"", ""metric_value"": 0.0, ""deviation_from_seasonal_baseline"": -1.0}, {""anomaly_rank"": 3, ""asset_name"": ""fan_app"", ""metric_name"": ""app_push_visits"", ""metric_value"": 0.03, ""deviation_from_seasonal_baseline"": -0.875}]",[],"{""benchmarked_metric_count"": 19, ""benchmark_underperformance_count"": 5, ""avg_gap_to_peer_median"": 838806.6977, ""worst_gap_to_peer_median"": -66303.5755}","{""metric_count"": 59, ""good_count"": 30, ""review_count"": 19, ""stable_count"": 10, ""avg_abs_deviation"": 0.3629}"
